Name,Straße,Hausnummer,PLZ,Ort,Land,Email,Telefonnummer,Website,Produktkategorien
Пристаниште „Св. Петар“,,,,,MK,,,,
Пристаниште „Гојдарица“,,,,,MK,,,,
Пристаниште „Влаија“,,,,,MK,,,,
Пристаниште „Свети Наум“,,,,,MK,,,,
Треска,,,,,MK,,,,
